url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places,description,book_index
https://www.goodreads.com/book/show/34268.Peter_Pan,Peter Pan,J.M. Barrie,12795,313844,4.02,176,1904,False,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Adventure', 'Young Adult', 'Childrens > Middle Grade', 'Audiobook', 'Fantasy > Fairy Tales']",,"['London, England', 'Neverland (J.M. Barrie)']","Peter Pan by J. M. Barrie Peter Pan, the mischievous boy who refuses to grow up, lands in the Darling's proper middle-class home to look for his shadow. He befriends Wendy, John and Michael and teaches them to fly (with a little help from fairy dust). He and Tinker Bell whisk them off to Never-land where they encounter the Red Indians, the Little Lost Boys, pirates and the dastardly Captain Hook.",34268
https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front,All Quiet on the Western Front,Erich Maria Remarque,11724,378813,4.0,296,1929,False,"['Classics', 'Fiction', 'Historical > Historical Fiction', 'War', 'Historical', 'Literature', 'European Literature > German Literature', 'Academic > School', 'War > World War I']",['Luisterboek Award Nominee (2015)'],"['Germany', 'France']","One by one the boys begin to fall…

In 1914 a room full of German schoolboys, fresh-faced and idealistic, are goaded by their schoolmaster to troop off to the ‘glorious war’. With the fire and patriotism of youth they sign up. What follows is the moving story of a young ‘unknown soldier’ experiencing the horror and disillusionment of life in the trenches.",355697
https://www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera,Love in the Time of Cholera,Gabriel García Márquez,22542,445967,3.92,348,1985,False,"['Fiction', 'Classics', 'Historical > Historical Fiction', 'Romance', 'Magical Realism', 'Literature', 'Novels', 'European Literature > Spanish Literature', 'Literary Fiction']","['Audie Award', 'Los Angeles Times Book Prize for Fiction (1988)']","['Colombia', 'Cartagena']","In their youth, Florentino Ariza and Fermina Daza fall passionately in love. When Fermina eventually chooses to marry a wealthy, well-born doctor, Florentino is heartbroken, but he is a romantic. As he rises in his business career he whiles away the years in 622 affairs—yet he reserves his heart for Fermina. Her husband dies at last, and Florentino purposefully attends the funeral. Fifty years, nine months, and four days after he first declared his love for Fermina, he will do so again.",9712
https://www.goodreads.com/book/show/1423.The_Compleat_Works_of_Wllm_Shkspr,The Compleat Works of Wllm Shkspr,Reduced Shakespeare Company,133,8666,4.44,137,1994,False,"['Plays', 'Classics', 'Humor', 'Fiction', 'Drama', 'Plays > Theatre', 'Humor > Comedy', 'Poetry', 'Literature']",,,"Revised from the rather long original complete works of Shakespeare, this abridged version is written by three Americans, with no qualifications worth speaking of. The playtext is reproduced here with footnotes which will be of no help to anyone and a letter from the authors to the Queen.",1423
https://www.goodreads.com/book/show/11735983-insurgent,"Insurgent (Divergent, #2)",Veronica Roth,60014,1286177,4.0,525,2012,True,"['Young Adult', 'Science Fiction > Dystopia', 'Fiction', 'Fantasy', 'Science Fiction', 'Romance', 'Adventure', 'Young Adult > Teen', 'Apocalyptic > Post Apocalyptic']","[""Romantic Times Reviewers' Choice Award (RT Award) for Young Adult Protagonist (2011)"", 'Goodreads Choice Award for Young Adult Fantasy and Goodreads Author (2012)']","['Chicago, Illinois']","One choice can transform you—or it can destroy you. But every choice has consequences, and as unrest surges in the factions all around her, Tris Prior must continue trying to save those she loves—and herself—while grappling with haunting questions of grief and forgiveness, identity and loyalty, politics and love.

Tris's initiation day should have been marked by celebration and victory with her chosen faction; instead, the day ended with unspeakable horrors. War now looms as conflict between the factions and their ideologies grows. And in times of war, sides must be chosen, secrets will emerge, and choices will become even more irrevocable—and even more powerful. Transformed by her own decisions but also by haunting grief and guilt, radical new discoveries, and shifting relationships, Tris must fully embrace her Divergence, even if she does not know what she may lose by doing so.

New York Times bestselling author Veronica Roth's much-anticipated second book of the dystopian DIVERGENT series is another intoxicating thrill ride of a story, rich with hallmark twists, heartbreaks, romance, and powerful insights about human nature.",11735983
https://www.goodreads.com/book/show/3412.The_Thorn_Birds,The Thorn Birds,Colleen McCullough,6525,332277,4.22,692,1977,False,"['Fiction', 'Historical > Historical Fiction', 'Romance', 'Classics', 'Cultural > Australia', 'Historical', 'Romance > Historical Romance', 'Novels', 'Drama']",,"['Australia', 'New Zealand', 'Vatican City']","The Thorn Birds is a robust, romantic saga of a singular family, the Clearys. It begins in the early part of this century, when Paddy Cleary moves his wife, Fiona, and their seven children to Drogheda, the vast Australian sheep station owned by his autocratic and childless older sister; and it ends more than half a century later, when the only survivor of the third generation, the brilliant actress Justine O'Neill, sets a course of life and love halfway around the world from her roots.

The central figures in this enthralling story are the indomitable Meggie, the only Cleary daughter, and the one man she truly loves, the stunningly handsome and ambitious priest Ralph de Bricassart. Ralph's course moves him a long way indeed, from a remote Outback parish to the halls of the Vatican; and Meggie's except for a brief and miserable marriage elsewhere, is fixed to the Drogheda that is part of her bones - but distance does not dim their feelings though it shapes their lives.

Wonderful characters people this book; strong and gentle, Paddy, hiding a private memory; dutiful Fiona, holding back love because it once betrayed her, violent, tormented Frank, and the other hardworking Cleary sons who give the boundless lands of Drogheda the energy and devotion most men save for women; Meggie; Ralph; and Meggie's children, Justine and Dane. And the land itself; stark, relentless in its demands, brilliant in its flowering, prey to gigantic cycles of drought and flood, rich when nature is bountiful, surreal like no other place on earth.

Alternate Cover Edition ISBN 0380018179 (ISBN13: 9780380018178)",3412
https://www.goodreads.com/book/show/35545737-a-walk-to-remember,A Walk to Remember,Nicholas Sparks,13971,722737,4.18,215,1999,False,"['Romance', 'Fiction', 'Womens Fiction > Chick Lit', 'Contemporary', 'Young Adult', 'Adult', 'Romance > Contemporary Romance', 'Adult Fiction', 'Drama']",['Iowa High School Book Award (2004)'],"['Beaufort, North Carolina', 'North Carolina']","There was a time when the world was sweeter...when the women in Beaufort, North Carolina, wore dresses, and the men donned hats...when something happened to a seventeen-year-old boy that would change his life forever. Every April, when the wind blows in from the sea and mingles with the scent of lilacs, Landon Carter remembers his last year at Beaufort High. It was 1958, and Landon had already dated a girl or two. He even swore that he had once been in love. Certainly the last person in town he thought he'd fall for was Jamie Sullivan, the daughter of the town's Baptist minister. A quiet girl who always carried a Bible with her schoolbooks, Jamie seemed content living in a world apart from the other teens. She took care of her widowed father, rescued hurt animals, and helped out at the local orphanage. No boy had ever asked her out. Landon would never have dreamed of it. Then a twist of fate made Jamie his partner for the homecoming dance, and Landon Carter's life would never be the same. Being with Jamie would show him the depths of the human heart and lead him to a decision so stunning it would send him irrevocably on the road to manhood. No other author today touches our emotions more deeply than Nicholas Sparks.
Illuminating both the strength and the gossamer fragility of our deepest emotions, his two New York Times bestsellers, The Notebook and Message in a Bottle, have established him as the leading author of today's most cherished love stories. Now, in A Walk to Remember, he tells a truly unforgettable story, one that glimmers with all of his magic, holding us spellbound-and reminding us that in life each of us may find one great love, the kind that changes everything...",35545737
https://www.goodreads.com/book/show/2802316-shadow-kiss,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,11806,352023,4.32,443,2008,True,"['Young Adult', 'Paranormal > Vampires', 'Fantasy', 'Fantasy > Paranormal', 'Romance', 'Fantasy > Urban Fantasy', 'Romance > Paranormal Romance', 'Fantasy > Supernatural', 'Fiction']",['Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2011)'],['Montana'],"WHAT IF FOLLOWING HER HEART MEANS ROSE COULD LOSE HER BEST FRIEND FOREVER?

Lissa Dragomir is a Moroi princess: a mortal vampire with a rare gift for harnessing the earth's magic. She must be protected at all times from Strigoi; the fiercest vampires - the ones who never die. The powerful blend of human and vampire blood that flows through Rose Hathaway, Lissa's best friend, makes her a Dhampir. Rose is dedicated to a dangerous life of protecting Lissa from the Strigoi, who are hell-bent on making Lissa one of them.

Rose knows it is forbidden to love another guardian. Her best friend, Lissa - the last Dragomir princess - must always come first. Unfortunately, when it comes to gorgeous Dimitri Belikov, some rules are meant to be broken...

Then a strange darkness begins to grow in Rose's mind, and ghostly shadows warn of a terrible evil drawing nearer to the Academy's iron gates. The immortal undead are closing in, and they want vengeance for the lives Rose has stolen. In a heart-stopping battle to rival her worst nightmares, Rose will have to choose between life, love, and the two people who matter most... but will her choice mean that only one can survive?",2802316
https://www.goodreads.com/book/show/113946.How_the_Grinch_Stole_Christmas_,How the Grinch Stole Christmas!,Dr. Seuss,3603,363419,4.34,64,1957,False,"['Childrens', 'Childrens > Picture Books', 'Holiday > Christmas', 'Classics', 'Fiction', 'Poetry', 'Holiday', 'Fantasy', 'Humor']",,"['Who-ville, Mount Crumpit']","""The Grinch hated Christmas! The whole Christmas season!
Now, please don't ask why. No one quite knows the reason.""

Dr. Seuss's small-hearted Grinch ranks right up there with Scrooge when it comes to the crankiest, scowling holiday grumps of all time. For 53 years, the Grinch has lived in a cave on the side of a mountain, looming above the Whos in Whoville. The noisy holiday preparations and infernal singing of the happy little citizens below annoy him to no end. The Grinch decides this frivolous merriment must stop. His ""wonderful, awful"" idea is to don a Santa outfit, strap heavy antlers on his poor, quivering dog Max, construct a makeshift sleigh, head down to Whoville, and strip the chafingly cheerful Whos of their Yuletide glee once and for all.

Looking quite out of place and very disturbing in his makeshift Santa get-up, the Grinch slithers down chimneys with empty bags and stealing the Whos' presents, their food, even the logs from their humble Who-fires. He takes the ramshackle sleigh to Mt. Crumpit to dump it and waits to hear the sobs of the Whos when they wake up and discover the trappings of Christmas have disappeared. Imagine the Whos' dismay when they discover the evil-doings of Grinch in his anti-Santa guise. But what is that sound? It's not sobbing, but singing! Children simultaneously adore and fear this triumphant, twisted Seussian testimonial to the undaunted cheerfulness of the Whos, the transcendent nature of joy, and of course, the growth potential of a heart that's two sizes too small.

This holiday classic is perfect for reading aloud to your favorite little Whos.",113946
https://www.goodreads.com/book/show/12067.Good_Omens,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,30451,609411,4.23,491,1990,False,"['Fantasy', 'Fiction', 'Humor', 'Fantasy > Urban Fantasy', 'Humor > Comedy', 'Audiobook', 'Science Fiction Fantasy', 'Adult', 'Science Fiction']","['Locus Award Nominee for Best Fantasy Novel (1991)', 'World Fantasy Award Nominee for Best Novel (1991)']","['London, England', 'Lower Tadfield, England']","‘Armageddon only happens once, you know. They don’t let you go around again until you get it right.’

People have been predicting the end of the world almost from its very beginning, so it’s only natural to be sceptical when a new date is set for Judgement Day. But what if, for once, the predictions are right, and the apocalypse really is due to arrive next Saturday, just after tea?

You could spend the time left drowning your sorrows, giving away all your possessions in preparation for the rapture, or laughing it off as (hopefully) just another hoax. Or you could just try to do something about it.

It’s a predicament that Aziraphale, a somewhat fussy angel, and Crowley, a fast-living demon now finds themselves in. They’ve been living amongst Earth’s mortals since The Beginning and, truth be told, have grown rather fond of the lifestyle and, in all honesty, are not actually looking forward to the coming Apocalypse.

And then there’s the small matter that someone appears to have misplaced the Antichrist…",12067
https://www.goodreads.com/book/show/92303.The_Importance_of_Being_Earnest,The Importance of Being Earnest,Oscar Wilde,10354,324302,4.17,76,1895,False,"['Classics', 'Plays', 'Fiction', 'Drama', 'Humor', 'Literature', 'Plays > Theatre', 'Academic > School', 'Humor > Comedy']",,"['London, England', 'Woolton, Hertfordshire, England', 'England']","Oscar Wilde's madcap farce about mistaken identities, secret engagements, and lovers entanglements still delights readers more than a century after its 1895 publication and premiere performance. The rapid-fire wit and eccentric characters of The Importance of Being Earnest have made it a mainstay of the high school curriculum for decades.

Cecily Cardew and Gwendolen Fairfax are both in love with the same mythical suitor. Jack Worthing has wooed Gwendolen as Ernest while Algernon has also posed as Ernest to win the heart of Jack's ward, Cecily. When all four arrive at Jack's country home on the same weekend the ""rivals"" to fight for Ernest's undivided attention and the ""Ernests"" to claim their beloveds pandemonium breaks loose. Only a senile nursemaid and an old, discarded hand-bag can save the day!

This Prestwick House Literary Touchstone Edition includes a glossary and reader's notes to help the modern reader appreciate Wilde's wry wit and elaborate plot twists.",92303
https://www.goodreads.com/book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,5611,305895,4.35,815,1996,True,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Classics', 'Humor > Comedy', 'Science Fiction Fantasy', 'Adventure', 'Novels']",,,"At last in paperback in one complete volume, here are the five novels from Douglas Adams's Hitchhiker series.

""The Hitchhiker's Guide to the Galaxy""

Seconds before the Earth is demolished for a galactic freeway, Arthur Dent is saved by Ford Prefect, a researcher for the revised Guide. Together they stick out their thumbs to the stars and begin a wild journey through time and space.

""The Restaurant at the End of the Universe""

Facing annihilation at the hands of warmongers is a curious time to crave tea. It could only happen to the cosmically displaced Arthur Dent and his comrades as they hurtle across the galaxy in a desperate search for a place to eat.

""Life, the Universe and Everything""

The unhappy inhabitants of planet Krikkit are sick of looking at the night sky- so they plan to destroy it. The universe, that is. Now only five individuals can avert Armageddon: mild-mannered Arthur Dent and his stalwart crew.

""So Long, and Thanks for All the Fish""

Back on Earth, Arthur Dent is ready to believe that the past eight years were all just a figment of his stressed-out imagination. But a gift-wrapped fishbowl with a cryptic inscription conspires to thrust him back to reality. So to speak.

""Mostly Harmless""

Just when Arthur Dent makes the terrible mistake of starting to enjoy life, all hell breaks loose. Can he save the Earth from total obliteration? Can he save the Guide from a hostile alien takeover? Can he save his daughter from herself?

Also includes the short story ""Young Zaphod Plays It Safe"".",13
https://www.goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God,Their Eyes Were Watching God,Zora Neale Hurston,15723,291003,3.96,219,1937,False,"['Academic > School', 'Cultural > African American', 'Literature', 'Feminism', 'Novels', 'Academic > Read For School', 'Historical', 'Young Adult > High School', 'Literary Fiction']",['Audie Award for Solo Narration - Female (2001)'],"['Florida', 'Everglades, Florida']","Fair and long-legged, independent and articulate, Janie Crawford sets out to be her own person -- no mean feat for a black woman in the '30s. Janie's quest for identity takes her through three marriages and into a journey back to her roots.",37415
https://www.goodreads.com/book/show/19501.Eat_Pray_Love,"Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia",Elizabeth Gilbert,55192,1580170,3.59,368,2006,False,"['Nonfiction', 'Autobiography > Memoir', 'Travel', 'Biography', 'Womens Fiction > Chick Lit', 'Romance', 'Spirituality', 'Contemporary', 'Biography Memoir']",['Puddly Award for Nonfiction (2008)'],"['Italy', 'India', 'Bali', 'Rome', 'Ubud']","A celebrated writer's irresistible, candid, and eloquent account of her pursuit of worldly pleasure, spiritual devotion, and what she really wanted out of life.

Around the time Elizabeth Gilbert turned thirty, she went through an early-onslaught midlife crisis. She had everything an educated, ambitious American woman was supposed to want—a husband, a house, a successful career. But instead of feeling happy and fulfilled, she was consumed with panic, grief, and confusion. She went through a divorce, a crushing depression, another failed love, and the eradication of everything she ever thought she was supposed to be.

To recover from all this, Gilbert took a radical step. In order to give herself the time and space to find out who she really was and what she really wanted, she got rid of her belongings, quit her job, and undertook a yearlong journey around the world—all alone. Eat, Pray, Love is the absorbing chronicle of that year. Her aim was to visit three places where she could examine one aspect of her own nature set against the backdrop of a culture that has traditionally done that one thing very well. In Rome, she studied the art of pleasure, learning to speak Italian and gaining the twenty-three happiest pounds of her life. India was for the art of devotion, and with the help of a native guru and a surprisingly wise cowboy from Texas, she embarked on four uninterrupted months of spiritual exploration. In Bali, she studied the art of balance between worldly enjoyment and divine transcendence. She became the pupil of an elderly medicine man and also fell in love the best way—unexpectedly.

An intensely articulate and moving memoir of self-discovery, Eat, Pray, Love is about what can happen when you claim responsibility for your own contentment and stop trying to live in imitation of society’s ideals. It is certain to touch anyone who has ever woken up to the unrelenting need for change.",19501
https://www.goodreads.com/book/show/6867.Atonement,Atonement,Ian McEwan,18504,471346,3.91,351,2001,False,"['Fiction', 'Historical > Historical Fiction', 'Classics', 'Romance', 'Historical', 'War', 'Literary Fiction', 'Contemporary', 'Literature']","['Booker Prize Nominee (2001)', 'James Tait Black Memorial Prize Nominee for Fiction (2001)', 'Whitbread Award Nominee for Novel (2001)', 'WH Smith Literary Award (2002)', 'Los Angeles Times Book Prize for Fiction (2002)', 'Exclusive Books Boeke Prize (2002)', 'National Book Critics Circle Award for Fiction (2002)', ""Commonwealth Writers' Prize for Best Book in South Asia and Europe (2002)"", 'Deutscher Bücherpreis for Internationale Belletristik (2003)', 'Premi Llibreter de narrativa Nominee (2003)', 'International Dublin Literary Award Nominee (2003)']","['England', 'France', 'London, England', 'United Kingdom']","Ian McEwan’s symphonic novel of love and war, childhood and class, guilt and forgiveness provides all the satisfaction of a brilliant narrative and the provocation we have come to expect from this master of English prose.

On a hot summer day in 1935, thirteen-year-old Briony Tallis witnesses the flirtation between her older sister, Cecilia, and Robbie Turner, the son of a servant. But Briony’s incomplete grasp of adult motives and her precocious imagination bring about a crime that will change all their lives, a crime whose repercussions Atonement follows through the chaos and carnage of World War II and into the close of the twentieth century.",6867
https://www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,13949,407717,3.97,154,1900,True,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Adventure', 'Childrens > Middle Grade', 'Audiobook', 'Fantasy > Magic']",['Lewis Carroll Shelf Award (1968)'],"['Oz', 'Kansas']","Dorothy thinks she's lost forever when a tornado whirls her and her dog, Toto, into a magical world. To get home, she must find the wonderful wizard in the Emerald City of Oz. On the way she meets the Scarecrow, the Tin Woodman and the Cowardly Lion. But the Wicked Witch of the West has her own plans for the new arrival... will Dorothy ever see Kansas again?",236093
https://www.goodreads.com/book/show/7190.The_Three_Musketeers,"The Three Musketeers (The D'Artagnan Romances, #1)",Alexandre Dumas,7519,291814,4.07,625,1844,True,"['Classics', 'Fiction', 'Historical > Historical Fiction', 'Adventure', 'Cultural > France', 'Literature', 'Historical', 'European Literature > French Literature', 'Classics > Classic Literature']",['Premi Protagonista Jove Nominee for Categoria 16-17 anys (2000)'],"['Paris', 'La Rochelle', 'France']","Alexandre Dumas’s most famous tale— and possibly the most famous historical novel of all time— in a handsome hardcover volume.

This swashbuckling epic of chivalry, honor, and derring-do, set in France during the 1620s, is richly populated with romantic heroes, unattainable heroines, kings, queens, cavaliers, and criminals in a whirl of adventure, espionage, conspiracy, murder, vengeance, love, scandal, and suspense. Dumas transforms minor historical figures into larger- than-life characters: the Comte d’Artagnan, an impetuous young man in pursuit of glory; the beguilingly evil seductress “Milady”; the powerful and devious Cardinal Richelieu; the weak King Louis XIII and his unhappy queen—and, of course, the three musketeers themselves, Athos, Porthos, and Aramis, whose motto “all for one, one for all” has come to epitomize devoted friendship. With a plot that delivers stolen diamonds, masked balls, purloined letters, and, of course, great bouts of swordplay, The Three Musketeers is eternally entertaining.",7190
https://www.goodreads.com/book/show/2282133.Frostbite,"Frostbite (Vampire Academy, #2)",Richelle Mead,11896,338333,4.24,327,2008,True,"['Young Adult', 'Fantasy', 'Paranormal > Vampires', 'Fantasy > Paranormal', 'Romance', 'Fantasy > Urban Fantasy', 'Romance > Paranormal Romance', 'Fantasy > Supernatural', 'Fiction']",,"['Spokane, Washington', 'Montana', 'Idaho']","Rose loves Dimitri, Dimitri might love Tasha, and Mason would die to be with Rose…

It’s winter break at St. Vladimir’s, but Rose is feeling anything but festive. A massive Strigoi attack has put the school on high alert, and now the Academy’s crawling with Guardians—including Rose’s hard-hitting mother, Janine Hathaway. And if hand-to-hand combat with her mom wasn’t bad enough, Rose’s tutor Dimitri has his eye on someone else, her friend Mason’s got a huge crush on her, and Rose keeps getting stuck in Lissa’s head while she’s making out with her boyfriend, Christian! The Strigoi are closing in, and the Academy’s not taking any risks.... This year, St. Vlad’s annual holiday ski trip is mandatory.

But the glittering winter landscape and the posh Idaho resort only create the illusion of safety. When three friends run away in an offensive move against the deadly Strigoi, Rose must join forces with Christian to rescue them. But heroism rarely comes without a price…",2282133
https://www.goodreads.com/book/show/18335634-clockwork-princess,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,33805,392492,4.54,567,2013,True,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy > Paranormal', 'Science Fiction > Steampunk', 'Historical > Historical Fiction', 'Fantasy > Urban Fantasy', 'Fiction', 'Paranormal > Angels']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013)'],"['York, Yorkshire, England', 'London, England']","Danger and betrayal, love and loss, secrets and enchantment are woven together in the breathtaking finale to the #1 New York Times bestselling Infernal Devices Trilogy, prequel to the internationally bestselling Mortal Instruments series.

THE INFERNAL DEVICES WILL NEVER STOP COMING

A net of shadows begins to tighten around the Shadowhunters of the London Institute. Mortmain plans to use his Infernal Devices, an army of pitiless automatons, to destroy the Shadowhunters. He needs only one last item to complete his plan: he needs Tessa Gray.

Charlotte Branwell, head of the London Institute, is desperate to find Mortmain before he strikes. But when Mortmain abducts Tessa, the boys who lay equal claim to her heart, Jem and Will, will do anything to save her. For though Tessa and Jem are now engaged, Will is as much in love with her as ever.

As those who love Tessa rally to rescue her from Mortmain’s clutches, Tessa realizes that the only person who can save her is herself. But can a single girl, even one who can command the power of angels, face down an entire army?

Danger and betrayal, secrets and enchantment, and the tangled threads of love and loss intertwine as the Shadowhunters are pushed to the very brink of destruction in the breathtaking conclusion to the Infernal Devices trilogy.",18335634
https://www.goodreads.com/book/show/32929.Goodnight_Moon,Goodnight Moon,Margaret Wise Brown,6234,331623,4.28,32,1947,False,"['Childrens', 'Childrens > Picture Books', 'Classics', 'Fiction', 'Poetry', 'Kids', 'Animals', 'Childrens > Juvenile', 'Young Adult']",,,"In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one -- the little bunny says goodnight.

In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.",32929
https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,22757,843109,4.39,361,2008,True,"['Fantasy', 'Young Adult', 'Fantasy > Mythology', 'Fiction', 'Childrens > Middle Grade', 'Adventure', 'Childrens', 'Mythology > Greek Mythology', 'Fantasy > Urban Fantasy']",,['The United States of America'],"Percy Jackson isn't expecting freshman orientation to be any fun. But when a mysterious mortal acquaintance appears at his potential new school, followed by demon cheerleaders, things quickly move from bad to worse.

In this fourth installment of the blockbuster series, time is running out as war between the Olympians and the evil Titan lord Kronos draws near. Even the safe haven of Camp Half-Blood grows more vulnerable by the minute as Kronos's army prepares to invade its once impenetrable borders. To stop the invasion, Percy and his demigod friends must set out on a quest through the Labyrinth - a sprawling underground world with stunning surprises at every turn.",2120932
https://www.goodreads.com/book/show/7784.The_Lorax,The Lorax,Dr. Seuss,4415,310567,4.32,72,1971,False,"['Childrens', 'Childrens > Picture Books', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Environment', 'Kids', 'Young Adult']",['California Young Readers Medal Nominee for Primary (1976)'],,"""UNLESS someone like you...cares a whole awful lot...nothing is going to get better...It's not."" Long before saving the earth became a global concern, Dr. Seuss, speaking through his character the Lorax, warned against mindless progress and the danger it posed to the earth's natural beauty. His classic cautionary tale is now available in an irresistible mini-edition, perfect for backpack or briefcase, for Arbor Day, Earth Day, and every day.",7784
https://www.goodreads.com/book/show/561456.The_Titan_s_Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,24848,794662,4.34,320,2007,True,"['Fantasy', 'Young Adult', 'Fantasy > Mythology', 'Fiction', 'Childrens > Middle Grade', 'Adventure', 'Childrens', 'Mythology > Greek Mythology', 'Fantasy > Urban Fantasy']",['Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2009)'],['The United States of America'],"It's not everyday you find yourself in combat with a half-lion, half-human.

But when you're the son of a Greek god, it happens. And now my friend Annabeth is missing, a goddess is in chains and only five half-blood heroes can join the quest to defeat the doomsday monster.

Oh, and guess what? The Oracle has predicted that not all of us will survive...",561456
https://www.goodreads.com/book/show/1622.A_Midsummer_Night_s_Dream,A Midsummer Night's Dream,William Shakespeare,9076,474014,3.95,240,1595,False,"['Classics', 'Plays', 'Fiction', 'Drama', 'Fantasy', 'Academic > School', 'Romance', 'Plays > Theatre', 'Literature']",,['Atenas'],"Shakespeare's intertwined love polygons begin to get complicated from the start--Demetrius and Lysander both want Hermia but she only has eyes for Lysander. Bad news is, Hermia's father wants Demetrius for a son-in-law. On the outside is Helena, whose unreturned love burns hot for Demetrius. Hermia and Lysander plan to flee from the city under cover of darkness but are pursued by an enraged Demetrius (who is himself pursued by an enraptured Helena). In the forest, unbeknownst to the mortals, Oberon and Titania (King and Queen of the faeries) are having a spat over a servant boy. The plot twists up when Oberon's head mischief-maker, Puck, runs loose with a flower which causes people to fall in love with the first thing they see upon waking. Throw in a group of labourers preparing a play for the Duke's wedding (one of whom is given a donkey's head and Titania for a lover by Puck) and the complications become fantastically funny.",1622
https://www.goodreads.com/book/show/5996153-blood-promise,"Blood Promise (Vampire Academy, #4)",Richelle Mead,10175,301861,4.29,503,2009,True,"['Young Adult', 'Paranormal > Vampires', 'Fantasy', 'Fantasy > Paranormal', 'Romance', 'Fantasy > Urban Fantasy', 'Romance > Paranormal Romance', 'Fantasy > Supernatural', 'Fiction']","[""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010)"", 'Goodreads Choice Award Nominee for Young Adult Series (2009)']","['Montana', 'Baia (Russia)']","Bound by love, but sworn to kill...
The world thought Dimitri was dead. And to a certain extent, he was. But I hadn't been able to forget a conversation he and I had once had. We'd both agreed that we'd rather be dead - truly dead - than walk the world as Strigoi. It was time to honor our words.

Guardian Rose Hathaway's life will never be the same. The recent attack on St. Vladimir's Academy devastated the entire Moroi world. Many are dead. And, for the few victims carried off by Strigoi, their fates are even worse. A rare tattoo now adorns Rose's neck; a mark that says she's killed far too many Strigoi to count.

But only one victim matters... Dimitri Belikov. Rose must now choose one of two very different paths: honoring her life's vow to protect Lissa—her best friend and the last surviving Dragomir princess—or, dropping out of the Academy to strike out on her own and hunt down the man she loves. She'll have to go to the ends of the earth to find Dimitri and keep the promise he begged her to make. But the question is, when the time comes, will he want to be saved?

Now, with everything at stake—and worlds away from St. Vladimir's and her unguarded, vulnerable, and newly rebellious best friend—can Rose find the strength to destroy Dimitri? Or, will she sacrifice herself for a chance at eternal love?

Readers who fell in love with Rose, Lissa, and Dimitri won't want to miss Blood Promise, the much-anticipated, epic fourth novel in Richelle Mead's enthralling Vampire Academy series.",5996153
https://www.goodreads.com/book/show/32261.Tess_of_the_D_Urbervilles,Tess of the D'Urbervilles,Thomas Hardy,9531,252184,3.81,518,1891,False,"['Classics', 'Fiction', 'Romance', 'Literature', 'Historical > Historical Fiction', 'Literature > 19th Century', 'Historical > Victorian', 'Novels', 'Classics > Classic Literature']",,['United Kingdom'],"Alternate cover edition of ISBN 9780141439594.

When Tess Durbeyfield is driven by family poverty to claim kinship with the wealthy D'Urbervilles and seek a portion of their family fortune, meeting her 'cousin' Alec proves to be her downfall. A very different man, Angel Clare, seems to offer her love and salvation, but Tess must choose whether to reveal her past or remain silent in the hope of a peaceful future.",32261
